10:57:23.175 INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.happytech.electronic.store.ElectronicStoreApplicationTests], using SpringBootContextLoader
17:27:55.536 INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
17:27:55.580 INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@40dff0b7, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@7966baa7, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@60975100, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@1253e7cb, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@2d36e77e, org.springframework.test.context.support.DirtiesContextTestExecutionListener@61c9c3fd, org.springframework.test.context.transaction.TransactionalTestExecutionListener@3b0c9195, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@366c4480, org.springframework.test.context.event.EventPublishingTestExecutionListener@2c7b5824, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@302a07d, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@5cdd09b1, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@8c11eee, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@7e8dcdaa, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@681a8b4e, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@5cbe877d]
17:27:56.174 INFO  c.h.e.store.service.UserServiceTest - Starting UserServiceTest using Java 19.0.1 on DELL with PID 21360 (started by patil in D:\Intellige_workspace\Electronic store\Electronic-store)
17:27:56.176 INFO  c.h.e.store.service.UserServiceTest - The following 1 profile is active: "dev"
17:27:56.194 INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
17:27:58.142 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
17:27:58.265 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 100 ms. Found 3 JPA repository interfaces.
17:28:00.857 INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
17:28:00.990 INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.15.Final
17:28:01.133 INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
17:28:01.478 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
17:28:02.132 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
17:28:02.155 INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
17:28:03.181 INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
17:28:03.194 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
17:28:04.557 WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
17:28:05.842 INFO  c.h.e.store.service.UserServiceTest - Started UserServiceTest in 10.201 seconds (JVM running for 12.791)
17:28:05.927 INFO  c.h.e.s.service.impl.UserServiceImpl - Initiating request for getAllUser user to dao call 
17:28:05.973 INFO  c.h.e.s.service.impl.UserServiceImpl - Initiating request for update user to dao call com.happytech.electronic.store.dtos.UserDto@7e1ae693 
17:28:05.973 INFO  c.h.e.s.service.impl.UserServiceImpl - Initiating request for update user to dao call 1 
17:28:06.026 INFO  c.h.e.s.service.impl.UserServiceImpl - completed request for updated user from dao call com.happytech.electronic.store.dtos.UserDto@64b20d9c 
17:28:06.073 INFO  c.h.e.s.service.impl.UserServiceImpl - Initiating request for save user to dao call com.happytech.electronic.store.dtos.UserDto@3328db4f 
17:28:06.084 INFO  c.h.e.s.service.impl.UserServiceImpl - completed request for saved user from dao call com.happytech.electronic.store.dtos.UserDto@e75bae7 
17:28:06.101 INFO  c.h.e.s.service.impl.UserServiceImpl - Initiating request for delete user to dao call 1 
17:28:06.107 INFO  c.h.e.s.service.impl.UserServiceImpl - User image not found in folder...!!
17:28:06.116 INFO  c.h.e.s.service.impl.UserServiceImpl - completed request for deleted user from dao call com.happytech.electronic.store.model.User@2ca464bb 
17:28:06.163 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
17:28:06.169 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
17:28:06.205 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
17:29:49.830 INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.happytech.electronic.store.service.UserServiceTest], using SpringBootContextLoader
17:29:49.862 INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.happytech.electronic.store.service.UserServiceTest]: no resource found for suffixes {-context.xml, Context.groovy}.
17:29:49.863 INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.happytech.electronic.store.service.UserServiceTest]: UserServiceTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
17:29:50.223 INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.happytech.electronic.store.ElectronicStoreApplication for test class com.happytech.electronic.store.service.UserServiceTest
17:29:50.399 INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
17:29:50.451 INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@4983159f, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@44e3a2b2, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@101639ae, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@4c550889, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@1d2bd371, org.springframework.test.context.support.DirtiesContextTestExecutionListener@44040454, org.springframework.test.context.transaction.TransactionalTestExecutionListener@65fe9e33, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@18bc345, org.springframework.test.context.event.EventPublishingTestExecutionListener@42f8285e, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@26bab2f1, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@3724af13, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@68ead359, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@6b53bcc2, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@180da663, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@a43ce46]
17:29:51.251 INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
17:29:51.259 INFO  c.h.e.store.service.UserServiceTest - Starting UserServiceTest using Java 19.0.1 on DELL with PID 15628 (started by patil in D:\Intellige_workspace\Electronic store\Electronic-store)
17:29:51.260 INFO  c.h.e.store.service.UserServiceTest - The following 1 profile is active: "dev"
17:29:53.147 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
17:29:53.288 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 120 ms. Found 3 JPA repository interfaces.
17:29:56.728 INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
17:29:56.910 INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.15.Final
17:29:57.011 INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
17:29:57.289 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
17:29:58.150 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
17:29:58.187 INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
17:29:59.526 INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
17:29:59.539 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
17:30:01.171 WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
17:30:02.852 INFO  c.h.e.store.service.UserServiceTest - Started UserServiceTest in 12.28 seconds (JVM running for 15.66)
17:30:03.013 INFO  c.h.e.s.service.impl.UserServiceImpl - Initiating request for getAllUser user to dao call 
17:30:03.082 INFO  c.h.e.s.service.impl.UserServiceImpl - completed request for getAllUser user from dao call com.happytech.electronic.store.dtos.PageableResponse@580c4c0b 
17:30:03.136 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
17:30:03.141 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
17:30:03.168 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
23:17:28.799 INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
23:17:28.815 INFO  c.h.e.s.ElectronicStoreApplication - Starting ElectronicStoreApplication using Java 19.0.1 on DELL with PID 15088 (D:\Intellige_workspace\Electronic store\Electronic-store\target\classes started by patil in D:\Intellige_workspace\Electronic store\Electronic-store)
23:17:28.819 INFO  c.h.e.s.ElectronicStoreApplication - The following 1 profile is active: "dev"
23:17:28.974 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
23:17:28.977 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
23:17:30.941 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
23:17:31.074 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 113 ms. Found 3 JPA repository interfaces.
23:17:32.944 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 1995 (http)
23:17:32.980 INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-1995"]
23:17:32.982 INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
23:17:32.983 INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.71]
23:17:34.626 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
23:17:34.627 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 5649 ms
23:17:35.240 INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
23:17:35.351 INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.15.Final
23:17:36.076 INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
23:17:36.351 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
23:17:37.547 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
23:17:37.576 INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
23:17:39.574 INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
23:17:39.594 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
23:17:40.728 WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
23:17:41.476 INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
23:17:41.515 INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-1995"]
23:17:41.568 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 1995 (http) with context path ''
23:17:41.592 INFO  c.h.e.s.ElectronicStoreApplication - Started ElectronicStoreApplication in 13.739 seconds (JVM running for 16.817)
23:19:12.804 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
23:19:12.823 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
23:19:12.864 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
